Prdha	Minor_code	Minor_name	Major_code	Major_code_2	Major_name	SubFran_code	SubFran_code_2	SubFran_name	Fran_code	Fran_name	WorldFran_code	WorldFran_code_2	WorldFran_name	PubRep_code	PubRep_name
070407040704040869	040869	Other Human	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040870	040870	Plant Protection & Other	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040871	040871	Other Veterinary Products	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040873	040873	Siltuximab	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040894	040894	Fentanyl Transdermal	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040899	040899	PREZISTA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040941	040941	Incivo	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040949	040949	Edurant	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040951	040951	Bapineuzumab	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040952	040952	Zytiga	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040982	040982	INTELENCE	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040983	040983	DARZALEX	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704040984	040984	DACOGEN	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704041290	041290	Other Patriot Products	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043033	043033	Daktarin	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043048	043048	Dipidolor	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043049	043049	Dipiperon	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043051	043051	Elmiron	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043058	043058	Fentanyl	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043063	043063	FLOXIN I.V.	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043064	043064	FLOXIN ORAL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043077	043077	Gyne-T 380	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043078	043078	Gyno-Daktarin	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043080	043080	Gyno-Pevaryl	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043081	043081	HALDOL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043083	043083	HALDOL Decanoas	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043085	043085	HISMANAL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043095	043095	IMODIUM Rx	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043100	043100	LEVAQUIN I.V.	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043101	043101	LEVAQUIN ORAL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043103	043103	Livostin	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043121	043121	MOTILIUM	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043125	043125	Mycelex	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043134	043134	NIZORAL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043160	043160	Other OC's	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043163	043163	Pancrease	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043173	043173	Pevaryl	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043175	043175	Pevisone	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043179	043179	PREPULSID	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043183	043183	Prograf	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043189	043189	Rapifen	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043193	043193	REGRANEX	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043205	043205	Sibelium	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043210	043210	Sporanox IV	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043212	043212	Stugeron	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043213	043213	NUCYNTA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043214	043214	Sufenta	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043221	043221	Systen Conti/Sequi	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043222	043222	Systen/Evorel	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043227	043227	TERAZOL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043236	043236	Toledomin	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043242	043242	Ortho Tricyclen Lo	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043243	043243	TYLENOL with Codeine	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043246	043246	ULTRACET	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043259	043259	VERMOX	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043260	043260	XARELTO	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043270	043270	Other Centocor	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043271	043271	Doxil	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043273	043273	LEUSTATIN	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043275	043275	Other Ortho Biotech Prod	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043276	043276	Sporanox Oral	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043277	043277	Axert	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704043278	043278	VELCADE	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044801	044801	Galantamine	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044806	044806	Comfyde	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044808	044808	Risperidone	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044810	044810	ACIPHEX/PARIET	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044811	044811	Ditropan XL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044812	044812	DUROGESIC	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044817	044817	RAZADYNE/REMINYL	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044818	044818	RISPERDAL EXCL CONSTA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044819	044819	Sporanox Tabs	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044820	044820	Topamax	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044821	044821	ULTRAM	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044825	044825	CONCERTA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044826	044826	Flexeril	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044827	044827	Pharma Service Revenue	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044841	044841	Methylphenidate	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044842	044842	Itraconazole	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044843	044843	Oxybutynin Chloride	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044844	044844	Tramadol Acetaminophen	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044845	044845	PRILIGY	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044846	044846	YONDELIS	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044847	044847	JURNISTA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044848	044848	Ultram ER	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044849	044849	INVEGA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044850	044850	Invega Sustenna/Xeplion	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044851	044851	Natrecor	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704044852	044852	Other Cardiological	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045200	045200	Molecular Diagnostics	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045201	045201	Cellular Diagnostics	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045202	045202	Other Veridex Biosystems	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045206	045206	Noramco Athens TSA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045207	045207	IMBRUVICA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045208	045208	INVOKANA	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045209	045209	OLYSIO\SOVRIAD	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045210	045210	Apalutamide	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045211	045211	Esketamine	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045212	045212	Plivensia	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045215	045215	Prezcobix	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
070407040704045216	045216	Symtuza	030704	0704	Base Pharma	020704	0704	Base Pharma	010704	Base Pharma	P00704	0704	Base Pharma	PP6999	Pharmaceuticals
077839013901043268	043268	REOPRO	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901043274	043274	OKT*3	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044802	044802	SIMPONI ARIA	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044803	044803	SIMPONI	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044804	044804	ITARLA	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044809	044809	STELARA	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044813	044813	EPREX	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044816	044816	REMICADE	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
077839013901044840	044840	PROCRIT	033901	3901	Biologics	023901	3901	Biologics	013901	Biologics	P00778	0778	Biologics	PP6999	Pharmaceuticals
482348233196043196	043196	RENOVA	033196	3196	RENOVA	024823	4823	OrthoNeutrogena	014823	OrthoNeutrogena	P04823	4823	OrthoNeutrogena	PP6999	Pharmaceuticals
482348233198043198	043198	RETIN-A	033198	3198	RETIN-A	024823	4823	OrthoNeutrogena	014823	OrthoNeutrogena	P04823	4823	OrthoNeutrogena	PP6999	Pharmaceuticals
483848384838044839	044839	Arestin	034838	4838	Oral Care RX	024838	4838	Oral Care RX	014838	Oral Care RX	P04838	4838	Oral Care RX	PP6999	Pharmaceuticals
152615271527041527	041527	Alamast	031527	1527	Alamast	021527	1527	Alamast	011526	Vision Care Pharma Rx	P01526	1526	Vision Care Pharma Rx	PP6999	Pharmaceuticals
152615281528041528	041528	Betimol	031528	1528	Betimol	021528	1528	Betimol	011526	Vision Care Pharma Rx	P01526	1526	Vision Care Pharma Rx	PP6999	Pharmaceuticals
152615291529041529	041529	Quixin	031529	1529	Quixin	021529	1529	Quixin	011526	Vision Care Pharma Rx	P01526	1526	Vision Care Pharma Rx	PP6999	Pharmaceuticals
152615341534041534	041534	Iquix	031534	1534	Iquix	021534	1534	Iquix	011526	Vision Care Pharma Rx	P01526	1526	Vision Care Pharma Rx	PP6999	Pharmaceuticals
152615351535041535	041535	Other Vistakon Pharma	031535	1535	Other Vistakon Pharma	021535	1535	Other Vistakon Pharma	011526	Vision Care Pharma Rx	P01526	1526	Vision Care Pharma Rx	PP6999	Pharmaceuticals
410041004100044100	044100	Dukoral	034100	4100	VACCINES	024100	4100	VACCINES	014100	VACCINES	P04100	4100	VACCINES	PP6999	Pharmaceuticals
410041004100044112	044112	Epaxal/Epaxal Junior	034100	4100	VACCINES	024100	4100	VACCINES	014100	VACCINES	P04100	4100	VACCINES	PP6999	Pharmaceuticals
410041004100044114	044114	Hepavax - gene	034100	4100	VACCINES	024100	4100	VACCINES	014100	VACCINES	P04100	4100	VACCINES	PP6999	Pharmaceuticals
